r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
6.841520667076110840e-01,6.122910603880882263e-02,4.654509946703910828e-02,1.921879872679710388e-02,4.974006116390228271e-02,1.319818210601806641e+01,1.205633831024169922e+01,5.358829349279403687e-02,5.010000000000000000e+02,5.300000000000000000e+01,3.490000000000000000e+02,2.000000000000000000e+01,8.000000119209289551e-01,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.358829349279403687e-02,1.086732519531250000e+04
6.841520667076110840e-01,5.563738197088241577e-02,4.634047299623489380e-02,1.723413728177547455e-02,5.065542459487915039e-02,1.352000045776367188e+01,1.274576282501220703e+01,5.212185904383659363e-02,5.450000000000000000e+02,5.800000000000000000e+01,4.420000000000000000e+02,3.900000000000000000e+01,8.000000119209289551e-01,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.212185904383659363e-02,1.106511230468750000e+04
6.841520667076110840e-01,5.959545820951461792e-02,4.753299430012702942e-02,2.019767090678215027e-02,5.208663642406463623e-02,1.322909069061279297e+01,1.238596534729003906e+01,5.210424587130546570e-02,5.010000000000000000e+02,4.200000000000000000e+01,3.300000000000000000e+02,1.700000000000000000e+01,1.294061064720153809e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.210424587130546570e-02,1.125198437500000000e+04
6.841520667076110840e-01,6.764210760593414307e-02,4.351374506950378418e-02,1.818805374205112457e-02,4.851664975285530090e-02,1.362545490264892578e+01,1.229090881347656250e+01,5.031044781208038330e-02,5.040000000000000000e+02,4.300000000000000000e+01,3.540000000000000000e+02,2.300000000000000000e+01,8.000000119209289551e-01,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.031044781208038330e-02,1.146192968750000000e+04
6.841520667076110840e-01,6.198485568165779114e-02,3.543387353420257568e-02,1.214253995567560196e-02,4.396818950772285461e-02,1.459090900421142578e+01,1.386666679382324219e+01,4.713931679725646973e-02,5.180000000000000000e+02,5.800000000000000000e+01,4.560000000000000000e+02,4.400000000000000000e+01,7.500000000000000000e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.713931679725646973e-02,1.168386718750000000e+04
6.841520667076110840e-01,6.422819942235946655e-02,2.914389036595821381e-02,1.041554845869541168e-02,4.215969517827033997e-02,1.477090930938720703e+01,1.403636360168457031e+01,4.464950785040855408e-02,5.360000000000000000e+02,5.300000000000000000e+01,4.640000000000000000e+02,3.300000000000000000e+01,6.999999880790710449e-01,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.464950785040855408e-02,1.193461523437500000e+04
6.841520667076110840e-01,5.757527425885200500e-02,3.554679453372955322e-02,1.581139490008354187e-02,4.434236139059066772e-02,1.519272708892822266e+01,1.410714244842529297e+01,4.449593275785446167e-02,5.440000000000000000e+02,5.400000000000000000e+01,4.550000000000000000e+02,3.400000000000000000e+01,6.499999761581420898e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.449593275785446167e-02,1.210653906250000000e+04
6.841520667076110840e-01,7.324743270874023438e-02,3.989841789007186890e-02,1.741101592779159546e-02,4.814308509230613708e-02,1.467272758483886719e+01,1.332142829895019531e+01,4.631951078772544861e-02,5.190000000000000000e+02,5.500000000000000000e+01,3.730000000000000000e+02,2.800000000000000000e+01,6.499999761581420898e-01,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.631951078772544861e-02,1.228463769531250000e+04
6.841520667076110840e-01,7.541333884000778198e-02,5.231649056077003479e-02,2.410630695521831512e-02,6.364609301090240479e-02,1.351272773742675781e+01,1.250793647766113281e+01,5.498280003666877747e-02,4.410000000000000000e+02,4.600000000000000000e+01,1.930000000000000000e+02,8.000000000000000000e+00,6.999999880790710449e-01,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.498280003666877747e-02,1.248736132812500000e+04
6.841520667076110840e-01,7.342144846916198730e-02,6.493745744228363037e-02,2.572629414498806000e-02,7.203315943479537964e-02,1.295636367797851562e+01,1.232727241516113281e+01,6.350798159837722778e-02,4.340000000000000000e+02,2.600000000000000000e+01,1.950000000000000000e+02,1.000000000000000000e+01,6.999999880790710449e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.350798159837722778e-02,1.267304199218750000e+04
6.841520667076110840e-01,7.179407030344009399e-02,4.036675021052360535e-02,1.636881381273269653e-02,5.269062519073486328e-02,1.345272731781005859e+01,1.250847434997558594e+01,5.809930339455604553e-02,5.320000000000000000e+02,5.700000000000000000e+01,3.900000000000000000e+02,2.700000000000000000e+01,1.359204053878784180e+00,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.809930339455604553e-02,1.286632519531250000e+04
6.841520667076110840e-01,7.347144186496734619e-02,4.456077888607978821e-02,2.154873497784137726e-02,5.977617949247360229e-02,1.347999954223632812e+01,1.286666679382324219e+01,5.893773958086967468e-02,5.150000000000000000e+02,5.000000000000000000e+01,3.220000000000000000e+02,2.200000000000000000e+01,6.999999880790710449e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.893773958086967468e-02,1.307281250000000000e+04
6.841520667076110840e-01,7.306055724620819092e-02,5.654536932706832886e-02,2.312170527875423431e-02,6.872889399528503418e-02,1.306363677978515625e+01,1.209677410125732422e+01,6.383331865072250366e-02,4.550000000000000000e+02,4.000000000000000000e+01,2.210000000000000000e+02,9.000000000000000000e+00,6.999999880790710449e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.383331865072250366e-02,1.326040625000000000e+04
6.841520667076110840e-01,7.436071336269378662e-02,5.501268431544303894e-02,2.548927441239356995e-02,5.768658965826034546e-02,1.335454559326171875e+01,1.203389835357666016e+01,6.075995415449142456e-02,4.240000000000000000e+02,3.600000000000000000e+01,1.610000000000000000e+02,4.000000000000000000e+00,6.999999880790710449e-01,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.075995415449142456e-02,1.347015234375000000e+04
6.841520667076110840e-01,7.192841172218322754e-02,4.413539543747901917e-02,2.109683863818645477e-02,5.202717334032058716e-02,1.368363666534423828e+01,1.316129016876220703e+01,5.639356374740600586e-02,4.880000000000000000e+02,5.300000000000000000e+01,2.200000000000000000e+02,1.800000000000000000e+01,6.999999880790710449e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.639356374740600586e-02,1.368192089843750000e+04
