r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147272682189941406e+01,1.147272682189941406e+01,0.000000000000000000e+00,5.340000000000000000e+02,5.340000000000000000e+02,4.810000000000000000e+02,4.810000000000000000e+02,1.871755003929138184e+00,1.871755003929138184e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.855848632812500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.124363613128662109e+01,1.124363613128662109e+01,0.000000000000000000e+00,4.920000000000000000e+02,4.920000000000000000e+02,3.560000000000000000e+02,3.560000000000000000e+02,1.694158792495727539e+00,1.694158792495727539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.947758544921875000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096909046173095703e+01,1.096909046173095703e+01,0.000000000000000000e+00,4.320000000000000000e+02,4.320000000000000000e+02,2.800000000000000000e+02,2.800000000000000000e+02,1.622360110282897949e+00,1.622360110282897949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.042009277343750000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088545417785644531e+01,1.088545417785644531e+01,0.000000000000000000e+00,5.320000000000000000e+02,5.320000000000000000e+02,4.520000000000000000e+02,4.520000000000000000e+02,1.891819596290588379e+00,1.891819596290588379e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.137938720703125000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130727291107177734e+01,1.130727291107177734e+01,0.000000000000000000e+00,5.500000000000000000e+02,5.500000000000000000e+02,5.450000000000000000e+02,5.450000000000000000e+02,1.930038690567016602e+00,1.930038690567016602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.236881347656250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106727313995361328e+01,1.106727313995361328e+01,0.000000000000000000e+00,5.410000000000000000e+02,5.410000000000000000e+02,5.270000000000000000e+02,5.270000000000000000e+02,1.730407238006591797e+00,1.730407238006591797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334548339843750000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.075818157196044922e+01,1.075818157196044922e+01,0.000000000000000000e+00,5.270000000000000000e+02,5.270000000000000000e+02,4.740000000000000000e+02,4.740000000000000000e+02,1.691184163093566895e+00,1.691184163093566895e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.431264404296875000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050909137725830078e+01,1.050909137725830078e+01,0.000000000000000000e+00,5.460000000000000000e+02,5.460000000000000000e+02,4.930000000000000000e+02,4.930000000000000000e+02,1.917418003082275391e+00,1.917418003082275391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.528635498046875000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065090942382812500e+01,1.065090942382812500e+01,0.000000000000000000e+00,5.460000000000000000e+02,5.460000000000000000e+02,4.760000000000000000e+02,4.760000000000000000e+02,1.845256924629211426e+00,1.845256924629211426e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.629290039062500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074181842803955078e+01,1.074181842803955078e+01,0.000000000000000000e+00,4.990000000000000000e+02,4.990000000000000000e+02,3.630000000000000000e+02,3.630000000000000000e+02,1.654071807861328125e+00,1.654071807861328125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.719364013671875000e+03
