r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9998888457434957,0,1,[x2**2 + x4**2 + x5**2 + x5 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,n2,x5,x5,n2,add,x3,x1",0.00900557348510422,0.00900557348510422,False
0.9998888457434957,0,1,[x2**2 + x4**2 + x5**2 + x5 + x6**2 + (x1 + x3)**2],"add,add,x5,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,add,x3,x1",0.00900557348510422,0.00900557348510422,False
0.9998740833943008,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x3 + cos(x1))**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,add,x3,cos,x1",0.018155334183508665,0.018155334183508665,False
0.9998731667713571,0,1,[x2**2 + x3 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,x3,n2,x5,n2,add,x3,x1",0.004957302850295487,0.004957302850295487,False
0.9998731667713571,0,1,[x2**2 + x3 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,add,x3,n2,x2,n2,x5,n2,add,x3,x1",0.004957302850295487,0.004957302850295487,False
0.9998731667713571,0,1,[x2**2 + x3 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,add,n2,x2,n2,x5,n2,add,x3,x1,x3",0.004957302850295487,0.004957302850295487,False
0.9998731667713571,0,1,[x2**2 + x3 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,add,x3,n2,add,x3,x1",0.004957302850295487,0.004957302850295487,False
0.9998675226882074,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2 + sin(x4)**2],"add,n2,x6,add,n2,x4,add,add,n2,sin,x4,add,n2,x2,n2,x5,n2,add,x3,x1",0.003191607314311422,0.003191607314311422,False
0.9998658148701967,0,1,[x2**2 + 2*x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x4,add,n2,x2,n2,x5,n2,add,x3,x1",0.0031905320336394084,0.0031905320336394084,False
0.9998658148701967,0,1,[x2**2 + 2*x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,n2,x4,n2,x5,n2,add,x3,x1",0.0031905320336394084,0.0031905320336394084,False
0.9998635027022983,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2 + cos(x1)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,n2,cos,x1,n2,x5,n2,add,x3,x1",0.004029658974399483,0.004029658974399483,False
0.9998602834824061,0,1,[x1**2 + x2**2 + x4**2 + x5**2 + x6 + (x6 - cos(x3)**2)**2],"add,add,x6,n2,sub,x6,n2,cos,x3,add,n2,x4,add,add,n2,x2,n2,x5,n2,x1",0.29163213233154645,0.29163213233154645,False
0.9998599719903617,0,1,[x1**2 + x2**2 + x3 + x4**4 + x5**2 + x6**2 + x6],"add,mul,x5,x5,add,n2,n2,x4,add,add,add,add,n2,x1,n2,x2,n2,x6,x6,x3",0.012858527405583303,0.012858527405583303,False
0.9998599719903617,0,1,[x1**2 + x2**2 + x3 + x4**4 + x5**2 + x6**2 + x6],"add,mul,x5,x5,add,x6,add,add,add,add,n2,x1,n2,x2,n2,x6,n2,n2,x4,x3",0.012858527405583303,0.012858527405583303,False
0.9998557527138222,0,1,[x1 + x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,add,n2,x2,n2,x5,n2,add,x3,x1,x1",0.020617985020808447,0.020617985020808447,False
0.9998517338895071,0,1,[x1 + x2**2 + x3 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,add,x3,x1,add,n2,x2,n2,x5,n2,add,x3,x1",0.005601745366096049,0.005601745366096049,False
0.9998517338895071,0,1,[x1 + x2**2 + x3 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,add,x3,x1,n2,x5,n2,add,x3,x1",0.005601745366096049,0.005601745366096049,False
0.9998397277714337,0,1,[2*x2**2 + x4**2 + x5**2 + x6**2 + (x1 + cos(x3))**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,n2,x2,n2,x5,n2,add,cos,x3,x1",0.015476364528097468,0.015476364528097468,False
0.9998344906220796,0,1,[(x1**2 - x1 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2)**2],"n2,add,n2,x5,add,n2,x4,sub,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3,x1",0.019088243789439057,0.019088243789439057,False
0.9998282532523775,0,1,[-x1 + x2**2 + x4**2 + x5**2 + x6**2 + (x1 + cos(x3))**2],"add,n2,x6,add,n2,x4,add,add,sub,n2,x2,x1,n2,x5,n2,add,cos,x3,x1",0.008576553240342061,0.008576553240342061,False
0.9998075768359582,0,1,[(x1**2 + x2**2 + x3**2 + x4**2 + x5**2 - x5 + x6**2)**2],"n2,add,n2,x5,add,n2,x4,sub,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3,x5",0.10106719877702187,0.10106719877702187,False
0.9997730831029976,0,1,[x1 + x2**2 + x4**2 + x5**2 + x6**2 + (x1 + cos(x3))**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,add,n2,add,cos,x3,x1,x1",0.01492490629323006,0.01492490629323006,False
0.9997730831029976,0,1,[x1 + x2**2 + x4**2 + x5**2 + x6**2 + (x1 + cos(x3))**2],"add,n2,x6,add,x1,add,n2,x4,add,add,n2,x2,n2,x5,n2,add,cos,x3,x1",0.01492490629323006,0.01492490629323006,False
0.9997654511165974,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3 + cos(x3))**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,add,cos,x3,add,x3,x1",0.01915503886629983,0.01915503886629983,False
0.9997319100283255,0,1,[x2**2 + 4*x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,add,x4,x4,add,add,n2,x2,n2,x5,n2,add,x3,x1",0.0022138855927771005,0.0022138855927771005,False
0.9997275519602732,0,1,[x2**2 + x4**2 + x5**2 + 2*x5 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,add,x5,add,n2,x2,n2,x5,x5,n2,add,x3,x1",0.019699276153678724,0.019699276153678724,False
0.9997259081521586,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (-x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,sub,x3,x1",0.019641671791079375,0.019641671791079375,False
0.999716945550368,0,1,[x1**2 + x1 + x2**2 - x3 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x4,add,sub,add,add,x1,n2,x2,n2,x6,x3,n2,x1",0.017113570774839996,0.017113570774839996,False
0.9997142355967114,0,1,[x1**2 + x2**2 - x3 + x4**2 + x5**2 + 2*x6**2],"add,n2,x5,add,n2,x4,sub,add,add,n2,x1,n2,x6,add,n2,x2,n2,x6,x3",0.03699527827632501,0.03699527827632501,False
0.9997028383929636,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x1 + cos(x1 + x3))**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,add,cos,add,x1,x3,x1",0.011398027898891992,0.011398027898891992,False
0.9996908415860475,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + sin(x1 + x3)],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,sin,add,x3,x1",0.010344579426203355,0.010344579426203355,False
0.9996809094673463,0,1,[x1**2 + x1 + x2**2 + x4**2 + x5**2 + x6**2 + sin(x3)],"add,mul,x5,x5,add,n2,x4,add,add,add,add,x1,n2,x2,n2,x6,sin,x3,n2,x1",0.00861426288087753,0.00861426288087753,False
0.9996809094673463,0,1,[x1**2 + x1 + x2**2 + x4**2 + x5**2 + x6**2 + sin(x3)],"add,mul,x5,x5,add,n2,x4,add,add,add,add,n2,x1,n2,x2,n2,x6,x1,sin,x3",0.008614262880877528,0.008614262880877528,False
0.9996594499564914,0,1,[x1*x5*sin(x3) + x2**2 + x4**2 + x5**2 + x6**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,mul,sin,x3,mul,x5,x1",0.031799241807344364,0.031799241807344364,False
0.9996538443952632,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x1 - x3)**2 - cos(x2)],"add,n2,x4,add,add,add,sub,n2,sin,sub,x3,x1,cos,x2,n2,x5,n2,x3,n2,x6",0.0013546768780857514,0.0013546768780857514,False
0.9996489364765069,0,1,[2*x2**2 + x4**2 + x5**2 + x6**2 + (x3 + cos(x1))**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,n2,x2,n2,x5,n2,add,x3,cos,x1",0.0238308920171569,0.0238308920171569,False
0.9996415105645439,0,1,[x2**2 + x4**4 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,n2,x4,add,add,n2,x2,n2,x5,n2,add,x3,x1",0.006039696172393442,0.006039696172393442,False
0.9996355337793021,0,1,[x1**2 + x2**2 - x3 + x4**2 + x5**2 + x6**2 + sin(x3)**2],"add,n2,x5,add,n2,x4,sub,add,add,n2,x1,n2,x6,add,n2,x2,n2,sin,x3,x3",0.0061549736640036995,0.0061549736640036995,False
0.9996345700787816,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + sin(x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,sin,add,x3,x1",0.004294625000467623,0.004294625000467623,False
0.9996283306218707,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1 - x3) - cos(x2)],"add,n2,x4,add,add,add,sub,sin,sub,x3,x1,cos,x2,n2,x5,n2,x3,n2,x6",0.01269025535145884,0.01269025535145884,False
0.9996043466623232,0,1,[x2**2 + 4*x4**2 + x5**2 + x6**2 + (x3 + cos(x1))**2],"add,n2,x6,add,n2,add,x4,x4,add,add,n2,x2,n2,x5,n2,add,x3,cos,x1",0.007470818520610944,0.007470818520610944,False
